iso_code,continent,location,date,total_cases,total_cases_per_million
ISL,Europe,Iceland,2021-03-27,6163,17949.091
ISL,Europe,Iceland,2021-03-28,6163,17949.091
ISL,Europe,Iceland,2021-03-29,6183,18007.339
ISL,Europe,Iceland,2021-03-30,6194,18039.376
ISL,Europe,Iceland,2021-03-31,6205,18071.412
ISL,Europe,Iceland,2021-04-01,6205,18071.412
ISL,Europe,Iceland,2021-04-02,6205,18071.412
ISL,Europe,Iceland,2021-04-03,6225,18129.66
ISL,Europe,Iceland,2021-04-04,6225,18129.66
ISL,Europe,Iceland,2021-04-05,6225,18129.66
ISL,Europe,Iceland,2021-04-06,6241,18176.258
ISL,Europe,Iceland,2021-04-07,6251,18205.382
ISL,Europe,Iceland,2021-04-08,6256,18219.944
ISL,Europe,Iceland,2021-04-09,6258,18225.769
ISL,Europe,Iceland,2021-04-10,6258,18225.769
ISL,Europe,Iceland,2021-04-11,6258,18225.769
ISL,Europe,Iceland,2021-04-12,6267,18251.98
ISL,Europe,Iceland,2021-04-13,6274,18272.367
ISL,Europe,Iceland,2021-04-14,6275,18275.28
ISL,Europe,Iceland,2021-04-15,6279,18286.929
ISL,Europe,Iceland,2021-04-16,6286,18307.316
ISL,Europe,Iceland,2021-04-17,6286,18307.316
ISL,Europe,Iceland,2021-04-18,6286,18307.316
ISL,Europe,Iceland,2021-04-19,6329,18432.549
ISL,Europe,Iceland,2021-04-20,6350,18493.709
ISL,Europe,Iceland,2021-04-21,6362,18528.658
ISL,Europe,Iceland,2021-04-22,6379,18578.169
ISL,Europe,Iceland,2021-04-23,6390,18610.205
ISL,Europe,Iceland,2021-04-24,6390,18610.205
ISL,Europe,Iceland,2021-04-25,6390,18610.205
ISL,Europe,Iceland,2021-04-26,6429,18723.788
ISL,Europe,Iceland,2021-04-27,6447,18776.212
ISL,Europe,Iceland,2021-04-28,6456,18802.423
ISL,Europe,Iceland,2021-04-29,6466,18831.547
ISL,Europe,Iceland,2021-04-30,6472,18849.021
ISL,Europe,Iceland,2021-05-01,6472,18849.021
ISL,Europe,Iceland,2021-05-02,6472,18849.021
ISL,Europe,Iceland,2021-05-03,6483,18881.058
ISL,Europe,Iceland,2021-05-04,6491,18904.357
ISL,Europe,Iceland,2021-05-05,6497,18921.831
ISL,Europe,Iceland,2021-05-06,6500,18930.568
ISL,Europe,Iceland,2021-05-07,6506,18948.043
ISL,Europe,Iceland,2021-05-08,6506,18948.043
ISL,Europe,Iceland,2021-05-09,6506,18948.043
ISL,Europe,Iceland,2021-05-10,6519,18985.904
ISL,Europe,Iceland,2021-05-11,6522,18994.641
ISL,Europe,Iceland,2021-05-12,6526,19006.291
ISL,Europe,Iceland,2021-05-13,6526,19006.291
ISL,Europe,Iceland,2021-05-14,6537,19038.327
ISL,Europe,Iceland,2021-05-15,6537,19038.327
ISL,Europe,Iceland,2021-05-16,6537,19038.327
ISL,Europe,Iceland,2021-05-17,6548,19070.363
ISL,Europe,Iceland,2021-05-18,6549,19073.276
ISL,Europe,Iceland,2021-05-19,6551,19079.101
ISL,Europe,Iceland,2021-05-20,6555,19090.75
ISL,Europe,Iceland,2021-05-21,6555,19090.75
ISL,Europe,Iceland,2021-05-22,6555,19090.75
ISL,Europe,Iceland,2021-05-23,6556,19093.663
ISL,Europe,Iceland,2021-05-24,6556,19093.663
ISL,Europe,Iceland,2021-05-25,6556,19093.663
ISL,Europe,Iceland,2021-05-26,6560,19105.312
ISL,Europe,Iceland,2021-05-27,6564,19116.962
ISL,Europe,Iceland,2021-05-28,6564,19116.962
ISL,Europe,Iceland,2021-05-29,6576,19151.911
ISL,Europe,Iceland,2021-05-30,6576,19151.911
ISL,Europe,Iceland,2021-05-31,6576,19151.911
ISL,Europe,Iceland,2021-06-01,6576,19151.911
ISL,Europe,Iceland,2021-06-02,6586,19181.034
ISL,Europe,Iceland,2021-06-03,6590,19192.684
ISL,Europe,Iceland,2021-06-04,6595,19207.246
ISL,Europe,Iceland,2021-06-05,6597,19213.071
ISL,Europe,Iceland,2021-06-06,6604,19233.458
ISL,Europe,Iceland,2021-06-07,6604,19233.458
ISL,Europe,Iceland,2021-06-08,6604,19233.458
ISL,Europe,Iceland,2021-06-09,6612,19256.757
ISL,Europe,Iceland,2021-06-10,6612,19256.757
ISL,Europe,Iceland,2021-06-11,6616,19268.406
ISL,Europe,Iceland,2021-06-12,6616,19268.406
ISL,Europe,Iceland,2021-06-13,6616,19268.406
ISL,Europe,Iceland,2021-06-14,6616,19268.406
ISL,Europe,Iceland,2021-06-15,6621,19282.968
ISL,Europe,Iceland,2021-06-16,6621,19282.968
ISL,Europe,Iceland,2021-06-17,6622,19285.881
ISL,Europe,Iceland,2021-06-18,6622,19285.881
ISL,Europe,Iceland,2021-06-19,6627,19300.443
ISL,Europe,Iceland,2021-06-20,6627,19300.443
ISL,Europe,Iceland,2021-06-21,6627,19300.443
ISL,Europe,Iceland,2021-06-22,6630,19309.18
ISL,Europe,Iceland,2021-06-23,6630,19309.18
ISL,Europe,Iceland,2021-06-24,6630,19309.18
ISL,Europe,Iceland,2021-06-25,6630,19309.18
ISL,Europe,Iceland,2021-06-26,6637,19329.567
ISL,Europe,Iceland,2021-06-27,6637,19329.567
ISL,Europe,Iceland,2021-06-28,6637,19329.567
ISL,Europe,Iceland,2021-06-29,6649,19364.515
ISL,Europe,Iceland,2021-06-30,6649,19364.515
ISL,Europe,Iceland,2021-07-01,6649,19364.515
ISL,Europe,Iceland,2021-07-02,6649,19364.515
ISL,Europe,Iceland,2021-07-03,6654,19379.077
ISL,Europe,Iceland,2021-07-04,6654,19379.077
ISL,Europe,Iceland,2021-07-05,6654,19379.077
ISL,Europe,Iceland,2021-07-06,6654,19379.077
ISL,Europe,Iceland,2021-07-07,6664,19408.201
ISL,Europe,Iceland,2021-07-08,6664,19408.201
ISL,Europe,Iceland,2021-07-09,6664,19408.201
ISL,Europe,Iceland,2021-07-10,6675,19440.238
ISL,Europe,Iceland,2021-07-11,6675,19440.238
ISL,Europe,Iceland,2021-07-12,6675,19440.238
ISL,Europe,Iceland,2021-07-13,6675,19440.238
ISL,Europe,Iceland,2021-07-14,6675,19440.238
ISL,Europe,Iceland,2021-07-15,6675,19440.238
ISL,Europe,Iceland,2021-07-16,6675,19440.238
ISL,Europe,Iceland,2021-07-17,6718,19565.471
ISL,Europe,Iceland,2021-07-18,6718,19565.471
ISL,Europe,Iceland,2021-07-19,6718,19565.471
ISL,Europe,Iceland,2021-07-20,6832,19897.484
ISL,Europe,Iceland,2021-07-21,6897,20086.789
ISL,Europe,Iceland,2021-07-22,6967,20290.657
ISL,Europe,Iceland,2021-07-23,7054,20544.035
ISL,Europe,Iceland,2021-07-24,7148,20817.801
ISL,Europe,Iceland,2021-07-25,7233,21065.354
ISL,Europe,Iceland,2021-07-26,7304,21272.134
ISL,Europe,Iceland,2021-07-27,7428,21633.271
ISL,Europe,Iceland,2021-07-28,7545,21974.021
ISL,Europe,Iceland,2021-07-29,7676,22355.545
ISL,Europe,Iceland,2021-07-30,7801,22719.595
ISL,Europe,Iceland,2021-07-31,7959,23179.753
ISL,Europe,Iceland,2021-08-01,8051,23447.693
ISL,Europe,Iceland,2021-08-02,8122,23654.473
ISL,Europe,Iceland,2021-08-03,8233,23977.749
ISL,Europe,Iceland,2021-08-04,8353,24327.237
ISL,Europe,Iceland,2021-08-05,8508,24778.658
ISL,Europe,Iceland,2021-08-06,8613,25084.459
ISL,Europe,Iceland,2021-08-07,8738,25448.509
ISL,Europe,Iceland,2021-08-08,8793,25608.691
ISL,Europe,Iceland,2021-08-09,8900,25920.317
ISL,Europe,Iceland,2021-08-10,8956,26083.411
ISL,Europe,Iceland,2021-08-11,9126,26578.518
ISL,Europe,Iceland,2021-08-12,9246,26928.006
ISL,Europe,Iceland,2021-08-13,9376,27306.617
ISL,Europe,Iceland,2021-08-14,9458,27545.433
ISL,Europe,Iceland,2021-08-15,9522,27731.827
ISL,Europe,Iceland,2021-08-16,9578,27894.921
ISL,Europe,Iceland,2021-08-17,9682,28197.81
ISL,Europe,Iceland,2021-08-18,9812,28576.421
ISL,Europe,Iceland,2021-08-19,9916,28879.31
ISL,Europe,Iceland,2021-08-20,9980,29065.704
ISL,Europe,Iceland,2021-08-21,10053,29278.308
ISL,Europe,Iceland,2021-08-22,10115,29458.877
ISL,Europe,Iceland,2021-08-23,10177,29639.445
ISL,Europe,Iceland,2021-08-24,10254,29863.7
ISL,Europe,Iceland,2021-08-25,10341,30117.078
ISL,Europe,Iceland,2021-08-26,10443,30414.143
ISL,Europe,Iceland,2021-08-27,10514,30620.923
ISL,Europe,Iceland,2021-08-28,10605,30885.951
ISL,Europe,Iceland,2021-08-29,10658,31040.308
ISL,Europe,Iceland,2021-08-30,10705,31177.19
ISL,Europe,Iceland,2021-08-31,10789,31421.831
ISL,Europe,Iceland,2021-09-01,10856,31616.962
ISL,Europe,Iceland,2021-09-02,10912,31780.056
ISL,Europe,Iceland,2021-09-03,10956,31908.201
ISL,Europe,Iceland,2021-09-04,11010,32065.471
ISL,Europe,Iceland,2021-09-05,11032,32129.543
ISL,Europe,Iceland,2021-09-06,11063,32219.828
ISL,Europe,Iceland,2021-09-07,11090,32298.462
ISL,Europe,Iceland,2021-09-08,11130,32414.958
ISL,Europe,Iceland,2021-09-09,11173,32540.191
ISL,Europe,Iceland,2021-09-10,11199,32615.913
ISL,Europe,Iceland,2021-09-11,11234,32717.847
ISL,Europe,Iceland,2021-09-12,11247,32755.708
ISL,Europe,Iceland,2021-09-13,11279,32848.905
ISL,Europe,Iceland,2021-09-14,11307,32930.452
ISL,Europe,Iceland,2021-09-15,11338,33020.736
ISL,Europe,Iceland,2021-09-16,11377,33134.32
ISL,Europe,Iceland,2021-09-17,11404,33212.954
ISL,Europe,Iceland,2021-09-18,11404,33212.954
ISL,Europe,Iceland,2021-09-19,11404,33212.954
ISL,Europe,Iceland,2021-09-20,11471,33408.085
ISL,Europe,Iceland,2021-09-21,11518,33544.967
ISL,Europe,Iceland,2021-09-22,11558,33661.463
ISL,Europe,Iceland,2021-09-23,11594,33766.309
ISL,Europe,Iceland,2021-09-24,11632,33876.98
ISL,Europe,Iceland,2021-09-25,11632,33876.98
ISL,Europe,Iceland,2021-09-26,11632,33876.98
ISL,Europe,Iceland,2021-09-27,11722,34139.096
ISL,Europe,Iceland,2021-09-28,11760,34249.767
ISL,Europe,Iceland,2021-09-29,11781,34310.927
ISL,Europe,Iceland,2021-09-30,11801,34369.175
ISL,Europe,Iceland,2021-10-01,11839,34479.846
ISL,Europe,Iceland,2021-10-02,11839,34479.846
ISL,Europe,Iceland,2021-10-03,11839,34479.846
ISL,Europe,Iceland,2021-10-04,11958,34826.421
ISL,Europe,Iceland,2021-10-05,11990,34919.618
ISL,Europe,Iceland,2021-10-06,12035,35050.676
ISL,Europe,Iceland,2021-10-07,12092,35216.682
ISL,Europe,Iceland,2021-10-08,12147,35376.864
IND,Asia,India,2020-01-30,1,0.001
IND,Asia,India,2020-01-31,1,0.001
IND,Asia,India,2020-02-01,1,0.001
IND,Asia,India,2020-02-02,2,0.001
IND,Asia,India,2020-02-03,3,0.002
IND,Asia,India,2020-02-04,3,0.002
IND,Asia,India,2020-02-05,3,0.002
IND,Asia,India,2020-02-06,3,0.002
IND,Asia,India,2020-02-07,3,0.002
IND,Asia,India,2020-02-08,3,0.002
IND,Asia,India,2020-02-09,3,0.002
IND,Asia,India,2020-02-10,3,0.002
IND,Asia,India,2020-02-11,3,0.002
IND,Asia,India,2020-02-12,3,0.002
IND,Asia,India,2020-02-13,3,0.002
IND,Asia,India,2020-02-14,3,0.002
IND,Asia,India,2020-02-15,3,0.002
IND,Asia,India,2020-02-16,3,0.002
IND,Asia,India,2020-02-17,3,0.002
IND,Asia,India,2020-02-18,3,0.002
IND,Asia,India,2020-02-19,3,0.002
IND,Asia,India,2020-02-20,3,0.002
IND,Asia,India,2020-02-21,3,0.002
IND,Asia,India,2020-02-22,3,0.002
IND,Asia,India,2020-02-23,3,0.002
IND,Asia,India,2020-02-24,3,0.002
IND,Asia,India,2020-02-25,3,0.002
IND,Asia,India,2020-02-26,3,0.002
IND,Asia,India,2020-02-27,3,0.002
IND,Asia,India,2020-02-28,3,0.002
IND,Asia,India,2020-02-29,3,0.002
IND,Asia,India,2020-03-01,3,0.002
IND,Asia,India,2020-03-02,5,0.004
IND,Asia,India,2020-03-03,5,0.004
IND,Asia,India,2020-03-04,28,0.02
IND,Asia,India,2020-03-05,30,0.022
IND,Asia,India,2020-03-06,31,0.022
IND,Asia,India,2020-03-07,34,0.024
IND,Asia,India,2020-03-08,39,0.028
IND,Asia,India,2020-03-09,43,0.031
IND,Asia,India,2020-03-10,56,0.04
IND,Asia,India,2020-03-11,62,0.044
IND,Asia,India,2020-03-12,73,0.052
IND,Asia,India,2020-03-13,82,0.059
IND,Asia,India,2020-03-14,102,0.073
IND,Asia,India,2020-03-15,113,0.081
IND,Asia,India,2020-03-16,119,0.085
IND,Asia,India,2020-03-17,142,0.102
IND,Asia,India,2020-03-18,156,0.112
IND,Asia,India,2020-03-19,194,0.139
IND,Asia,India,2020-03-20,244,0.175
IND,Asia,India,2020-03-21,330,0.237
IND,Asia,India,2020-03-22,396,0.284
IND,Asia,India,2020-03-23,499,0.358
IND,Asia,India,2020-03-24,536,0.385
IND,Asia,India,2020-03-25,657,0.472
IND,Asia,India,2020-03-26,727,0.522
IND,Asia,India,2020-03-27,887,0.637
IND,Asia,India,2020-03-28,987,0.708
IND,Asia,India,2020-03-29,1024,0.735
IND,Asia,India,2020-03-30,1251,0.898
IND,Asia,India,2020-03-31,1397,1.003
IND,Asia,India,2020-04-01,1998,1.434
IND,Asia,India,2020-04-02,2543,1.825
IND,Asia,India,2020-04-03,2567,1.842
IND,Asia,India,2020-04-04,3082,2.212
IND,Asia,India,2020-04-05,3588,2.575
IND,Asia,India,2020-04-06,4778,3.429
IND,Asia,India,2020-04-07,5311,3.812
IND,Asia,India,2020-04-08,5916,4.246
IND,Asia,India,2020-04-09,6725,4.826
IND,Asia,India,2020-04-10,7598,5.453
IND,Asia,India,2020-04-11,8446,6.061
IND,Asia,India,2020-04-12,9205,6.606
IND,Asia,India,2020-04-13,10453,7.502
IND,Asia,India,2020-04-14,11487,8.244
IND,Asia,India,2020-04-15,12322,8.843
IND,Asia,India,2020-04-16,13430,9.638
IND,Asia,India,2020-04-17,14352,10.3
IND,Asia,India,2020-04-18,15722,11.283
IND,Asia,India,2020-04-19,17615,12.642
IND,Asia,India,2020-04-20,18539,13.305
IND,Asia,India,2020-04-21,20080,14.411
IND,Asia,India,2020-04-22,21370,15.336
IND,Asia,India,2020-04-23,23077,16.562
IND,Asia,India,2020-04-24,24530,17.604
IND,Asia,India,2020-04-25,26283,18.862
IND,Asia,India,2020-04-26,27890,20.016
IND,Asia,India,2020-04-27,29451,21.136
IND,Asia,India,2020-04-28,31324,22.48
IND,Asia,India,2020-04-29,33062,23.727
IND,Asia,India,2020-04-30,34863,25.02
IND,Asia,India,2020-05-01,37257,26.738
IND,Asia,India,2020-05-02,39699,28.491
IND,Asia,India,2020-05-03,42505,30.504
IND,Asia,India,2020-05-04,46437,33.326
IND,Asia,India,2020-05-05,49400,35.453
IND,Asia,India,2020-05-06,52987,38.027
IND,Asia,India,2020-05-07,56351,40.441
IND,Asia,India,2020-05-08,59695,42.841
IND,Asia,India,2020-05-09,62808,45.075
IND,Asia,India,2020-05-10,67161,48.199
IND,Asia,India,2020-05-11,70768,50.788
IND,Asia,India,2020-05-12,74292,53.317
IND,Asia,India,2020-05-13,78055,56.017
IND,Asia,India,2020-05-14,81997,58.846
IND,Asia,India,2020-05-15,85784,61.564
IND,Asia,India,2020-05-16,90648,65.055
IND,Asia,India,2020-05-17,95698,68.679
IND,Asia,India,2020-05-18,100328,72.002
IND,Asia,India,2020-05-19,106475,76.413
IND,Asia,India,2020-05-20,112028,80.399
IND,Asia,India,2020-05-21,118226,84.847
IND,Asia,India,2020-05-22,124794,89.56
IND,Asia,India,2020-05-23,131423,94.318
IND,Asia,India,2020-05-24,138536,99.422
IND,Asia,India,2020-05-25,144950,104.025
IND,Asia,India,2020-05-26,150793,108.219
IND,Asia,India,2020-05-27,158086,113.453
IND,Asia,India,2020-05-28,165386,118.692
IND,Asia,India,2020-05-29,173491,124.508
IND,Asia,India,2020-05-30,181827,130.491
IND,Asia,India,2020-05-31,190609,136.793
IND,Asia,India,2020-06-01,198370,142.363
IND,Asia,India,2020-06-02,207191,148.694
IND,Asia,India,2020-06-03,216824,155.607
IND,Asia,India,2020-06-04,226713,162.704
IND,Asia,India,2020-06-05,236184,169.501
IND,Asia,India,2020-06-06,246622,176.992
IND,Asia,India,2020-06-07,257486,184.789
IND,Asia,India,2020-06-08,265928,190.847
IND,Asia,India,2020-06-09,276146,198.18
IND,Asia,India,2020-06-10,286605,205.686
IND,Asia,India,2020-06-11,297535,213.53
IND,Asia,India,2020-06-12,308993,221.753
IND,Asia,India,2020-06-13,320922,230.314
IND,Asia,India,2020-06-14,332424,238.569
IND,Asia,India,2020-06-15,343091,246.224
IND,Asia,India,2020-06-16,354065,254.1
IND,Asia,India,2020-06-17,366946,263.344
IND,Asia,India,2020-06-18,380532,273.094
IND,Asia,India,2020-06-19,395048,283.512
IND,Asia,India,2020-06-20,410451,294.566
IND,Asia,India,2020-06-21,425282,305.21
IND,Asia,India,2020-06-22,440215,315.927
IND,Asia,India,2020-06-23,456183,327.386
IND,Asia,India,2020-06-24,473105,339.531
IND,Asia,India,2020-06-25,490401,351.943
IND,Asia,India,2020-06-26,508953,365.257
IND,Asia,India,2020-06-27,528859,379.543
IND,Asia,India,2020-06-28,548318,393.508
IND,Asia,India,2020-06-29,566840,406.801
IND,Asia,India,2020-06-30,585481,420.179
IND,Asia,India,2020-07-01,604641,433.929
IND,Asia,India,2020-07-02,625544,448.931
IND,Asia,India,2020-07-03,648315,465.273
IND,Asia,India,2020-07-04,673165,483.107
IND,Asia,India,2020-07-05,697413,500.508
IND,Asia,India,2020-07-06,719664,516.477
IND,Asia,India,2020-07-07,742417,532.806
IND,Asia,India,2020-07-08,767296,550.661
IND,Asia,India,2020-07-09,793802,569.683
IND,Asia,India,2020-07-10,820916,589.142
IND,Asia,India,2020-07-11,849522,609.672
IND,Asia,India,2020-07-12,878254,630.292
IND,Asia,India,2020-07-13,906752,650.744
IND,Asia,India,2020-07-14,936181,671.864
IND,Asia,India,2020-07-15,968857,695.314
IND,Asia,India,2020-07-16,1003832,720.414
IND,Asia,India,2020-07-17,1039084,745.714
IND,Asia,India,2020-07-18,1077781,773.485
IND,Asia,India,2020-07-19,1118206,802.497
IND,Asia,India,2020-07-20,1155338,829.145
IND,Asia,India,2020-07-21,1193078,856.23
IND,Asia,India,2020-07-22,1238798,889.041
IND,Asia,India,2020-07-23,1288108,924.429
IND,Asia,India,2020-07-24,1337024,959.534
IND,Asia,India,2020-07-25,1385635,994.421
IND,Asia,India,2020-07-26,1435616,1030.29
IND,Asia,India,2020-07-27,1480073,1062.196
IND,Asia,India,2020-07-28,1531669,1099.224
IND,Asia,India,2020-07-29,1581963,1135.318
IND,Asia,India,2020-07-30,1634746,1173.199
IND,Asia,India,2020-07-31,1695988,1217.15
IND,Asia,India,2020-08-01,1750723,1256.431
IND,Asia,India,2020-08-02,1803695,1294.448
IND,Asia,India,2020-08-03,1855745,1331.802
IND,Asia,India,2020-08-04,1908254,1369.486
IND,Asia,India,2020-08-05,1964536,1409.877
IND,Asia,India,2020-08-06,2027074,1454.759
IND,Asia,India,2020-08-07,2088611,1498.922
IND,Asia,India,2020-08-08,2153010,1545.139
IND,Asia,India,2020-08-09,2215074,1589.68
IND,Asia,India,2020-08-10,2268675,1628.147
IND,Asia,India,2020-08-11,2329638,1671.898
IND,Asia,India,2020-08-12,2396637,1719.981
IND,Asia,India,2020-08-13,2461190,1766.308
IND,Asia,India,2020-08-14,2525922,1812.764
IND,Asia,India,2020-08-15,2589952,1858.716
IND,Asia,India,2020-08-16,2647663,1900.133
IND,Asia,India,2020-08-17,2702681,1939.618
IND,Asia,India,2020-08-18,2767253,1985.959
IND,Asia,India,2020-08-19,2836925,2035.96
IND,Asia,India,2020-08-20,2905825,2085.407
IND,Asia,India,2020-08-21,2975701,2135.555
IND,Asia,India,2020-08-22,3044940,2185.245
IND,Asia,India,2020-08-23,3106348,2229.315
IND,Asia,India,2020-08-24,3167323,2273.075
IND,Asia,India,2020-08-25,3224547,2314.142
IND,Asia,India,2020-08-26,3310234,2375.637
IND,Asia,India,2020-08-27,3387500,2431.088
IND,Asia,India,2020-08-28,3463972,2485.969
IND,Asia,India,2020-08-29,3542733,2542.493
IND,Asia,India,2020-08-30,3621245,2598.838
IND,Asia,India,2020-08-31,3691166,2649.018
IND,Asia,India,2020-09-01,3769523,2705.252
IND,Asia,India,2020-09-02,3853406,2765.452
IND,Asia,India,2020-09-03,3936747,2825.263
IND,Asia,India,2020-09-04,4023179,2887.292
IND,Asia,India,2020-09-05,4113811,2952.336
IND,Asia,India,2020-09-06,4204613,3017.501
IND,Asia,India,2020-09-07,4280422,3071.906
IND,Asia,India,2020-09-08,4370128,3136.285
IND,Asia,India,2020-09-09,4465863,3204.991
IND,Asia,India,2020-09-10,4562414,3274.282
IND,Asia,India,2020-09-11,4659984,3344.304
IND,Asia,India,2020-09-12,4754356,3412.032
IND,Asia,India,2020-09-13,4846427,3478.108
IND,Asia,India,2020-09-14,4930236,3538.255
IND,Asia,India,2020-09-15,5020359,3602.933
IND,Asia,India,2020-09-16,5118253,3673.188
IND,Asia,India,2020-09-17,5214677,3742.388
IND,Asia,India,2020-09-18,5308014,3809.372
IND,Asia,India,2020-09-19,5400619,3875.832
IND,Asia,India,2020-09-20,5487580,3938.241
IND,Asia,India,2020-09-21,5562663,3992.125
IND,Asia,India,2020-09-22,5646010,4051.94
IND,Asia,India,2020-09-23,5732518,4114.024
IND,Asia,India,2020-09-24,5818570,4175.78
IND,Asia,India,2020-09-25,5903932,4237.042
IND,Asia,India,2020-09-26,5992532,4300.627
IND,Asia,India,2020-09-27,6074702,4359.597
IND,Asia,India,2020-09-28,6145291,4410.256
IND,Asia,India,2020-09-29,6225763,4468.008
IND,Asia,India,2020-09-30,6312584,4530.317
IND,Asia,India,2020-10-01,6394068,4588.795
IND,Asia,India,2020-10-02,6473544,4645.832
IND,Asia,India,2020-10-03,6549373,4700.252
IND,Asia,India,2020-10-04,6623815,4753.676
IND,Asia,India,2020-10-05,6685082,4797.645
IND,Asia,India,2020-10-06,6757131,4849.352
IND,Asia,India,2020-10-07,6835655,4905.706
IND,Asia,India,2020-10-08,6906151,4956.298
IND,Asia,India,2020-10-09,6979423,5008.883
IND,Asia,India,2020-10-10,7053806,5062.265
IND,Asia,India,2020-10-11,7120538,5110.156
IND,Asia,India,2020-10-12,7175880,5149.873
IND,Asia,India,2020-10-13,7239389,5195.451
IND,Asia,India,2020-10-14,7307097,5244.043
IND,Asia,India,2020-10-15,7370468,5289.522
IND,Asia,India,2020-10-16,7432680,5334.17
IND,Asia,India,2020-10-17,7494551,5378.572
IND,Asia,India,2020-10-18,7550273,5418.562
IND,Asia,India,2020-10-19,7597063,5452.141
IND,Asia,India,2020-10-20,7651107,5490.927
IND,Asia,India,2020-10-21,7706946,5531
IND,Asia,India,2020-10-22,7761312,5570.017
IND,Asia,India,2020-10-23,7814682,5608.319
IND,Asia,India,2020-10-24,7864811,5644.295
IND,Asia,India,2020-10-25,7909959,5676.696
IND,Asia,India,2020-10-26,7946429,5702.869
IND,Asia,India,2020-10-27,7990322,5734.369
IND,Asia,India,2020-10-28,8040203,5770.167
IND,Asia,India,2020-10-29,8088851,5805.08
IND,Asia,India,2020-10-30,8137119,5839.72
IND,Asia,India,2020-10-31,8184082,5873.424
IND,Asia,India,2020-11-01,8229313,5905.885
IND,Asia,India,2020-11-02,8267623,5933.378
IND,Asia,India,2020-11-03,8313876,5966.572
IND,Asia,India,2020-11-04,8364086,6002.606
IND,Asia,India,2020-11-05,8411724,6036.795
IND,Asia,India,2020-11-06,8462080,6072.933
IND,Asia,India,2020-11-07,8507754,6105.712
IND,Asia,India,2020-11-08,8553657,6138.655
IND,Asia,India,2020-11-09,8591730,6165.978
IND,Asia,India,2020-11-10,8636011,6197.757
IND,Asia,India,2020-11-11,8683916,6232.137
IND,Asia,India,2020-11-12,8728795,6264.345
IND,Asia,India,2020-11-13,8773479,6296.413
IND,Asia,India,2020-11-14,8814579,6325.909
IND,Asia,India,2020-11-15,8845127,6347.832
IND,Asia,India,2020-11-16,8874290,6368.762
IND,Asia,India,2020-11-17,8912907,6396.476
IND,Asia,India,2020-11-18,8958483,6429.184
IND,Asia,India,2020-11-19,9004365,6462.112
IND,Asia,India,2020-11-20,9050597,6495.291
IND,Asia,India,2020-11-21,9095806,6527.736
IND,Asia,India,2020-11-22,9139865,6559.355
IND,Asia,India,2020-11-23,9177840,6586.609
IND,Asia,India,2020-11-24,9222216,6618.456
IND,Asia,India,2020-11-25,9266705,6650.384
IND,Asia,India,2020-11-26,9309787,6681.302
IND,Asia,India,2020-11-27,9351109,6710.958
IND,Asia,India,2020-11-28,9392919,6740.963
IND,Asia,India,2020-11-29,9431691,6768.788
IND,Asia,India,2020-11-30,9462809,6791.121
IND,Asia,India,2020-12-01,9499413,6817.39
IND,Asia,India,2020-12-02,9534964,6842.904
IND,Asia,India,2020-12-03,9571559,6869.167
IND,Asia,India,2020-12-04,9608211,6895.471
IND,Asia,India,2020-12-05,9644222,6921.314
IND,Asia,India,2020-12-06,9677203,6944.984
IND,Asia,India,2020-12-07,9703770,6964.05
IND,Asia,India,2020-12-08,9735850,6987.073
IND,Asia,India,2020-12-09,9767371,7009.694
IND,Asia,India,2020-12-10,9796744,7030.774
IND,Asia,India,2020-12-11,9826775,7052.326
IND,Asia,India,2020-12-12,9857029,7074.038
IND,Asia,India,2020-12-13,9884100,7093.466
IND,Asia,India,2020-12-14,9906165,7109.302
IND,Asia,India,2020-12-15,9932547,7128.235
IND,Asia,India,2020-12-16,9956557,7145.466
IND,Asia,India,2020-12-17,9979447,7161.893
IND,Asia,India,2020-12-18,10004599,7179.944
IND,Asia,India,2020-12-19,10031223,7199.051
IND,Asia,India,2020-12-20,10055560,7216.517
IND,Asia,India,2020-12-21,10075116,7230.552
IND,Asia,India,2020-12-22,10099066,7247.74
IND,Asia,India,2020-12-23,10123778,7265.475
IND,Asia,India,2020-12-24,10146845,7282.029
IND,Asia,India,2020-12-25,10169118,7298.014
IND,Asia,India,2020-12-26,10187850,7311.457
IND,Asia,India,2020-12-27,10207871,7325.825
IND,Asia,India,2020-12-28,10224303,7337.618
IND,Asia,India,2020-12-29,10244852,7352.365
IND,Asia,India,2020-12-30,10266674,7368.026
IND,Asia,India,2020-12-31,10286709,7382.404
IND,Asia,India,2021-01-01,10325823,7410.475
IND,Asia,India,2021-01-02,10323965,7409.142
IND,Asia,India,2021-01-03,10340469,7420.986
IND,Asia,India,2021-01-04,10356844,7432.738
IND,Asia,India,2021-01-05,10374932,7445.719
IND,Asia,India,2021-01-06,10395278,7460.321
IND,Asia,India,2021-01-07,10413417,7473.338
IND,Asia,India,2021-01-08,10413417,7473.338
IND,Asia,India,2021-01-09,10450284,7499.796
IND,Asia,India,2021-01-10,10466595,7511.502
IND,Asia,India,2021-01-11,10479179,7520.533
IND,Asia,India,2021-01-12,10495147,7531.993
IND,Asia,India,2021-01-13,10512093,7544.154
IND,Asia,India,2021-01-14,10527683,7555.343
IND,Asia,India,2021-01-15,10542841,7566.221
IND,Asia,India,2021-01-16,10557985,7577.09
IND,Asia,India,2021-01-17,10571773,7586.985
IND,Asia,India,2021-01-18,10581823,7594.197
